,index,HR_Mean,HR_Median,HR_std,HR_Min,HR_Max,HR_AUC,Round,Phase,Individual,Puzzler,Frustrated,Cohort
784,165,64.23729452054795,65.195,3.589241064363635,58.97,72.63,18691.065,round_1,phase3,14,0,1,D1_2
785,40,66.10679611650485,66.08,5.047098410198014,54.47,76.07,27168.66,round_2,phase2,4,1,4,D1_1
786,66,72.42087542087542,71.23,3.5282606025771224,68.47,81.92,21433.435,round_4,phase3,6,0,5,D1_1
787,23,69.15513698630136,68.34,2.532758349178557,64.75,75.32,30221.11,round_1,phase1,2,0,1,D1_1
788,66,72.42087542087542,71.23,3.5282606025771224,68.47,81.92,21433.435,round_4,phase3,6,0,5,D1_1
789,144,90.08712328767125,89.46000000000001,12.445941386178244,71.75,118.6,26206.215,round_3,phase3,13,1,1,D1_2
790,26,82.78135888501743,83.38,8.07725031322538,65.9,97.31,23667.92,round_3,phase1,3,1,3,D1_1
791,64,83.98339869281045,83.535,2.028126863622961,80.82,94.28,25611.37,round_2,phase2,6,0,7,D1_1
792,16,71.92974025974026,72.17500000000001,4.5149557405894205,62.78,80.98,22077.91,round_2,phase2,2,0,5,D1_1
793,82,81.14009174311927,80.03,6.6367641326540605,70.55,99.95,35299.46,round_1,phase2,7,1,3,D1_1
794,156,59.57276450511945,54.17,8.72497059318176,53.0,77.47,17392.105,round_3,phase3,14,0,0,D1_2
795,127,81.02607508532424,80.53,2.7468190733537856,77.22,88.18,23661.895000000004,round_4,phase2,11,0,3,D1_2
796,110,74.9592832764505,74.7,2.30015525792837,71.42,81.87,21885.08,round_3,phase1,10,0,0,D1_2
797,66,72.42087542087542,71.23,3.5282606025771224,68.47,81.92,21433.435,round_4,phase3,6,0,5,D1_1
798,59,69.32238425925925,64.185,11.679892595989845,57.53,95.6,29878.585,round_1,phase1,5,0,5,D1_1
799,81,76.69508620689655,71.11,10.66091232388492,66.82,102.95,26617.24,round_1,phase3,7,1,3,D1_1
800,76,79.48,77.58,6.854396313428983,72.1,95.72,23611.04,round_2,phase2,7,1,6,D1_1
801,19,66.05290429042904,65.07,4.748375478293847,59.15,73.88,19946.605,round_4,phase2,2,0,5,D1_1
802,90,70.3712837837838,69.285,4.295085055554547,66.33,82.82,20755.02,round_4,phase3,8,0,1,D1_1
803,163,73.59453924914676,72.38,9.474555915931097,57.43,93.53,21482.985,round_4,phase2,14,0,8,D1_2
804,59,69.32238425925925,64.185,11.679892595989845,57.53,95.6,29878.585,round_1,phase1,5,0,5,D1_1
805,118,75.67736292428198,76.32,2.241463758697368,69.55,78.77,28909.93,round_1,phase2,10,0,1,D1_2
806,9,72.62548275862069,72.275,3.68753749962226,67.55,81.78,20985.99,round_1,phase3,1,1,2,D1_1
807,67,79.00255813953487,77.9,5.434653233412584,71.05,88.0,23697.21,round_4,phase2,6,0,5,D1_1
808,75,77.56958620689656,77.445,6.694663771361022,64.92,88.82,22417.85,round_2,phase3,7,1,5,D1_1
809,160,69.83388513513515,70.55,3.921587551280037,60.48,75.5,20598.005,round_2,phase2,14,0,6,D1_2
810,34,84.9991884816754,85.2,4.690458301407477,73.97,98.37,32374.805,round_1,phase2,3,1,2,D1_1
811,106,86.02110344827585,86.57499999999999,3.6802601866124274,79.12,91.65,24857.58,round_1,phase2,9,1,2,D1_2
